years,popChange,gdpChange,afterGdp,afterPopulation,flagChina,flagEU30,flagNafta,flagRow,flagArticles,flagFibers,flagGoods,flagResin,beforePercent,afterPercent,beforeYear,afterYear,beforeTotalConsumption,afterTotalConsumption
1,0.00621056418582336,0.120252158763692,8019.967777672,1308.927,1,0,0,0,1,0,0,0,-0.129493836779517,-0.132914096984563,2005,2006,53.2843892157455,58.4588104368075
1,0.00621056418582336,0.120252158763692,8019.967777672,1308.927,1,0,0,0,0,1,0,0,-0.0504838291212899,-0.0744113670376895,2005,2006,53.2843892157455,58.4588104368075
1,0.00621056418582336,0.120252158763692,8019.967777672,1308.927,1,0,0,0,0,0,1,0,-0.0373467732161216,-0.0401992442617403,2005,2006,53.2843892157455,58.4588104368075
1,0.00621056418582336,0.120252158763692,8019.967777672,1308.927,1,0,0,0,0,0,0,1,0.309659174907541,0.264801830285847,2005,2006,53.2843892157455,58.4588104368075
1,0.00360602670601953,0.0125988799440291,316.167706004914,505.974,0,1,0,0,1,0,0,0,0.0133024218490548,0.00171417131158028,2005,2006,76.6777667686486,81.6721170481703
1,0.00360602670601953,0.0125988799440291,316.167706004914,505.974,0,1,0,0,0,1,0,0,0.0472105559740965,0.0416298747098067,2005,2006,76.6777667686486,81.6721170481703
1,0.00360602670601953,0.0125988799440291,316.167706004914,505.974,0,1,0,0,0,0,1,0,0.0013041590048093,0.00526495474271085,2005,2006,76.6777667686486,81.6721170481703
1,0.00360602670601953,0.0125988799440291,316.167706004914,505.974,0,1,0,0,0,0,0,1,-0.0336473023240798,-0.0262023329055842,2005,2006,76.6777667686486,81.6721170481703
1,0.0106943705314792,0.0338939341560325,1871.32576589833,436.812,0,0,1,0,1,0,0,0,0.0851890734017288,0.0486435852828025,2005,2006,74.1879180936336,75.2411644561479
1,0.0106943705314792,0.0338939341560325,1871.32576589833,436.812,0,0,1,0,0,1,0,0,0.0502777284475393,0.0531623882872159,2005,2006,74.1879180936336,75.2411644561479
1,0.0106943705314792,0.0338939341560325,1871.32576589833,436.812,0,0,1,0,0,0,1,0,0.0312719383373435,0.0151512806618565,2005,2006,74.1879180936336,75.2411644561479
1,0.0106943705314792,0.0338939341560325,1871.32576589833,436.812,0,0,1,0,0,0,0,1,-0.0571521631682484,-0.0481119613999304,2005,2006,74.1879180936336,75.2411644561479
1,0.015903721998556,0.0440713476189365,1366.25590599146,4347.753,0,0,0,1,1,0,0,0,-0.00456851492976216,0.0374284152169957,2005,2006,96.3113849390236,106.069144979381
1,0.015903721998556,0.0440713476189365,1366.25590599146,4347.753,0,0,0,1,0,1,0,0,-0.048384726301572,-0.0286605496875735,2005,2006,96.3113849390236,106.069144979381
1,0.015903721998556,0.0440713476189365,1366.25590599146,4347.753,0,0,0,1,0,0,1,0,-0.00446468504499484,0.00744797179381022,2005,2006,96.3113849390236,106.069144979381
1,0.015903721998556,0.0440713476189365,1366.25590599146,4347.753,0,0,0,1,0,0,0,1,-0.100507328454768,-0.0915440583770851,2005,2006,96.3113849390236,106.069144979381
1,0.00635558743917742,0.135094417477996,9161.27823874331,1317.246,1,0,0,0,1,0,0,0,-0.132914096984563,-0.130521660092668,2006,2007,58.4588104368075,65.3531375094667
1,0.00635558743917742,0.135094417477996,9161.27823874331,1317.246,1,0,0,0,0,1,0,0,-0.0744113670376895,-0.0982355284636492,2006,2007,58.4588104368075,65.3531375094667
1,0.00635558743917742,0.135094417477996,9161.27823874331,1317.246,1,0,0,0,0,0,1,0,-0.0401992442617403,-0.0452923931857323,2006,2007,58.4588104368075,65.3531375094667
1,0.00635558743917742,0.135094417477996,9161.27823874331,1317.246,1,0,0,0,0,0,0,1,0.264801830285847,0.231970500235035,2006,2007,58.4588104368075,65.3531375094667
1,0.00400415831643514,0.0331752803200341,327.964643254639,508.0,0,1,0,0,1,0,0,0,0.00171417131158028,0.0275316379797713,2006,2007,81.6721170481703,89.714967261113
1,0.00400415831643514,0.0331752803200341,327.964643254639,508.0,0,1,0,0,0,1,0,0,0.0416298747098067,0.0465920027349976,2006,2007,81.6721170481703,89.714967261113
1,0.00400415831643514,0.0331752803200341,327.964643254639,508.0,0,1,0,0,0,0,1,0,0.00526495474271085,0.0100317709238033,2006,2007,81.6721170481703,89.714967261113
1,0.00400415831643514,0.0331752803200341,327.964643254639,508.0,0,1,0,0,0,0,0,1,-0.0262023329055842,-0.0255252837950107,2006,2007,81.6721170481703,89.714967261113
1,0.0108055639497084,0.0119794486320316,1914.206180218,441.532,0,0,1,0,1,0,0,0,0.0486435852828025,0.0445644310471808,2006,2007,75.2411644561479,77.4160001357911
1,0.0108055639497084,0.0119794486320316,1914.206180218,441.532,0,0,1,0,0,1,0,0,0.0531623882872159,0.0546398676317608,2006,2007,75.2411644561479,77.4160001357911
1,0.0108055639497084,0.0119794486320316,1914.206180218,441.532,0,0,1,0,0,0,1,0,0.0151512806618565,0.0517980778258536,2006,2007,75.2411644561479,77.4160001357911
1,0.0108055639497084,0.0119794486320316,1914.206180218,441.532,0,0,1,0,0,0,0,1,-0.0481119613999304,-0.0803451481488303,2006,2007,75.2411644561479,77.4160001357911
1,0.015833696164432,0.0379242975276269,1440.52349417905,4416.594,0,0,0,1,1,0,0,0,0.0374284152169957,0.0232505842974984,2006,2007,106.069144979381,112.685340139254
1,0.015833696164432,0.0379242975276269,1440.52349417905,4416.594,0,0,0,1,0,1,0,0,-0.0286605496875735,-0.0177485376316782,2006,2007,106.069144979381,112.685340139254
1,0.015833696164432,0.0379242975276269,1440.52349417905,4416.594,0,0,0,1,0,0,1,0,0.00744797179381022,-0.0173048241908862,2006,2007,106.069144979381,112.685340139254
1,0.015833696164432,0.0379242975276269,1440.52349417905,4416.594,0,0,0,1,0,0,0,1,-0.0915440583770851,-0.0590138876253299,2006,2007,106.069144979381,112.685340139254
1,0.00647942753289807,0.0894477911861378,10045.4037865323,1325.781,1,0,0,0,1,0,0,0,-0.130521660092668,-0.0860741178387045,2007,2008,65.3531375094667,73.1927338692644
1,0.00647942753289807,0.0894477911861378,10045.4037865323,1325.781,1,0,0,0,0,1,0,0,-0.0982355284636492,-0.097823918051607,2007,2008,65.3531375094667,73.1927338692644
1,0.00647942753289807,0.0894477911861378,10045.4037865323,1325.781,1,0,0,0,0,0,1,0,-0.0452923931857323,-0.0442666891741909,2007,2008,65.3531375094667,73.1927338692644
1,0.00647942753289807,0.0894477911861378,10045.4037865323,1325.781,1,0,0,0,0,0,0,1,0.231970500235035,0.189226433661279,2007,2008,65.3531375094667,73.1927338692644
1,0.0049862204724412,0.0201025544275266,336.225748152439,510.533,0,1,0,0,1,0,0,0,0.0275316379797713,0.00261163298629213,2007,2008,89.714967261113,88.0675045870601
1,0.0049862204724412,0.0201025544275266,336.225748152439,510.533,0,1,0,0,0,1,0,0,0.0465920027349976,0.0538223493696727,2007,2008,89.714967261113,88.0675045870601
1,0.0049862204724412,0.0201025544275266,336.225748152439,510.533,0,1,0,0,0,0,1,0,0.0100317709238033,0.00794844821914997,2007,2008,89.714967261113,88.0675045870601
1,0.0049862204724412,0.0201025544275266,336.225748152439,510.533,0,1,0,0,0,0,0,1,-0.0255252837950107,-0.00238453446574499,2007,2008,89.714967261113,88.0675045870601
