years,popChange,gdpChange,afterGdp,afterPopulation,beforePercent,flagChina,flagEU30,flagNafta,flagRow,flagRecycling,flagIncineration,flagLandfill,flagMismanaged,afterPercent,beforeYear,afterYear
4,0.0259107904997357,0.505573986700868,10989.5437268541,1334.554,0.0333,1,0,0,0,0,1,0,0,0.0818,2005,2009
4,0.0259107904997357,0.505573986700868,10989.5437268541,1334.554,0.2891,1,0,0,0,0,0,1,0,0.3601,2005,2009
4,0.0259107904997357,0.505573986700868,10989.5437268541,1334.554,0.3197,1,0,0,0,0,0,0,1,0.1876,2005,2009
4,0.0259107904997357,0.505573986700868,10989.5437268541,1334.554,0.3579,1,0,0,0,1,0,0,0,0.3705,2005,2009
4,0.0265645066531596,0.476783233489983,12158.3774277246,1343.698,0.0501,1,0,0,0,0,1,0,0,0.0962,2006,2010
4,0.0265645066531596,0.476783233489983,12158.3774277246,1343.698,0.2825,1,0,0,0,0,0,1,0,0.3985,2006,2010
4,0.0265645066531596,0.476783233489983,12158.3774277246,1343.698,0.3088,1,0,0,0,0,0,0,1,0.154,2006,2010
4,0.0265645066531596,0.476783233489983,12158.3774277246,1343.698,0.3586,1,0,0,0,1,0,0,0,0.3513,2006,2010
4,0.0269038585047894,0.415811523413349,13319.6036516575,1352.685,0.0598,1,0,0,0,0,1,0,0,0.0989,2007,2011
4,0.0269038585047894,0.415811523413349,13319.6036516575,1352.685,0.3194,1,0,0,0,0,0,1,0,0.3831,2007,2011
4,0.0269038585047894,0.415811523413349,13319.6036516575,1352.685,0.2445,1,0,0,0,0,0,0,1,0.142,2007,2011
4,0.0269038585047894,0.415811523413349,13319.6036516575,1352.685,0.3763,1,0,0,0,1,0,0,0,0.376,2007,2011
4,0.0269463810387991,0.39268082154062,14367.0221790085,1361.506,0.065,1,0,0,0,0,1,0,0,0.125,2008,2012
4,0.0269463810387991,0.39268082154062,14367.0221790085,1361.506,0.3489,1,0,0,0,0,0,1,0,0.3666,2008,2012
4,0.0269463810387991,0.39268082154062,14367.0221790085,1361.506,0.2183,1,0,0,0,0,0,0,1,0.1041,2008,2012
4,0.0269463810387991,0.39268082154062,14367.0221790085,1361.506,0.3678,1,0,0,0,1,0,0,0,0.4044,2008,2012
4,0.0277710755803062,0.370796786704496,15482.7866863306,1371.616,0.0818,1,0,0,0,0,1,0,0,0.183,2009,2013
4,0.0277710755803062,0.370796786704496,15482.7866863306,1371.616,0.3601,1,0,0,0,0,0,1,0,0.4145,2009,2013
4,0.0277710755803062,0.370796786704496,15482.7866863306,1371.616,0.1876,1,0,0,0,0,0,0,1,0.0834,2009,2013
4,0.0277710755803062,0.370796786704496,15482.7866863306,1371.616,0.3705,1,0,0,0,1,0,0,0,0.319,2009,2013
4,0.0274518530205448,0.331436563891982,16632.5018336394,1380.585,0.0962,1,0,0,0,0,1,0,0,0.1749,2010,2014
4,0.0274518530205448,0.331436563891982,16632.5018336394,1380.585,0.3985,1,0,0,0,0,0,1,0,0.3525,2010,2014
4,0.0274518530205448,0.331436563891982,16632.5018336394,1380.585,0.154,1,0,0,0,0,0,0,1,0.0586,2010,2014
4,0.0274518530205448,0.331436563891982,16632.5018336394,1380.585,0.3513,1,0,0,0,1,0,0,0,0.414,2010,2014
4,0.0274343250645938,0.300456965247725,17796.7769619942,1389.795,0.0989,1,0,0,0,0,1,0,0,0.2144,2011,2015
4,0.0274343250645938,0.300456965247725,17796.7769619942,1389.795,0.3831,1,0,0,0,0,0,1,0,0.3988,2011,2015
4,0.0274343250645938,0.300456965247725,17796.7769619942,1389.795,0.142,1,0,0,0,0,0,0,1,0.0515,2011,2015
4,0.0274343250645938,0.300456965247725,17796.7769619942,1389.795,0.376,1,0,0,0,1,0,0,0,0.3353,2011,2015
4,0.0265367908771609,0.288757866353078,19006.9577954098,1397.636,0.125,1,0,0,0,0,1,0,0,0.2473,2012,2016
4,0.0265367908771609,0.288757866353078,19006.9577954098,1397.636,0.3666,1,0,0,0,0,0,1,0,0.3977,2012,2016
4,0.0265367908771609,0.288757866353078,19006.9577954098,1397.636,0.1041,1,0,0,0,0,0,0,1,0.0374,2012,2016
4,0.0265367908771609,0.288757866353078,19006.9577954098,1397.636,0.4044,1,0,0,0,1,0,0,0,0.3176,2012,2016
4,0.025172497258708,0.280101005079064,20318.4378832931,1406.143,0.183,1,0,0,0,0,1,0,0,0.2883,2013,2017
4,0.025172497258708,0.280101005079064,20318.4378832931,1406.143,0.4145,1,0,0,0,0,0,1,0,0.41,2013,2017
4,0.025172497258708,0.280101005079064,20318.4378832931,1406.143,0.0834,1,0,0,0,0,0,0,1,0.0347,2013,2017
4,0.025172497258708,0.280101005079064,20318.4378832931,1406.143,0.319,1,0,0,0,1,0,0,0,0.267,2013,2017
4,0.0244997591600663,0.272287599704893,21679.7732214737,1414.409,0.1749,1,0,0,0,0,1,0,0,0.3261,2014,2018
4,0.0244997591600663,0.272287599704893,21679.7732214737,1414.409,0.3525,1,0,0,0,0,0,1,0,0.3748,2014,2018
4,0.0244997591600663,0.272287599704893,21679.7732214737,1414.409,0.0586,1,0,0,0,0,0,0,1,0.0292,2014,2018
4,0.0244997591600663,0.272287599704893,21679.7732214737,1414.409,0.414,1,0,0,0,1,0,0,0,0.27,2014,2018
4,0.0215391478599361,0.264049927548196,22980.5596147621,1419.73,0.2144,1,0,0,0,0,1,0,0,0.3521,2015,2019
4,0.0215391478599361,0.264049927548196,22980.5596147621,1419.73,0.3988,1,0,0,0,0,0,1,0,0.3166,2015,2019
4,0.0215391478599361,0.264049927548196,22980.5596147621,1419.73,0.0515,1,0,0,0,0,0,0,1,0.0313,2015,2019
4,0.0215391478599361,0.264049927548196,22980.5596147621,1419.73,0.3353,1,0,0,0,1,0,0,0,0.3,2015,2019
4,0.0188618495802913,0.213971029781428,23509.1124859016,1423.998,0.2473,1,0,0,0,0,1,0,0,0.3667,2016,2020
4,0.0188618495802913,0.213971029781428,23509.1124859016,1423.998,0.3977,1,0,0,0,0,0,1,0,0.35,2016,2020
4,0.0188618495802913,0.213971029781428,23509.1124859016,1423.998,0.0374,1,0,0,0,0,0,0,1,0.0167,2016,2020
4,0.0188618495802913,0.213971029781428,23509.1124859016,1423.998,0.3176,1,0,0,0,1,0,0,0,0.2667,2016,2020
4,0.00920943291192317,0.155597610807453,279.877406013411,500.362,0.227,0,1,0,0,0,1,0,0,0.2792,1999,2003
4,0.00920943291192317,0.155597610807453,279.877406013411,500.362,0.5358,0,1,0,0,0,0,1,0,0.4634,1999,2003
4,0.00920943291192317,0.155597610807453,279.877406013411,500.362,0.1249,0,1,0,0,0,0,0,1,0.0894,1999,2003
4,0.00920943291192317,0.155597610807453,279.877406013411,500.362,0.1123,0,1,0,0,1,0,0,0,0.168,1999,2003
4,0.0112477670614627,0.241431016533077,308.698476963428,502.128,0.2418,0,1,0,0,0,1,0,0,0.2921,2000,2004
4,0.0112477670614627,0.241431016533077,308.698476963428,502.128,0.4923,0,1,0,0,0,0,1,0,0.4644,2000,2004
4,0.0112477670614627,0.241431016533077,308.698476963428,502.128,0.1369,0,1,0,0,0,0,0,1,0.0662,2000,2004
4,0.0112477670614627,0.241431016533077,308.698476963428,502.128,0.129,0,1,0,0,1,0,0,0,0.1773,2000,2004
4,0.0128190447491336,0.187283726609513,311.112030188128,504.156,0.2542,0,1,0,0,0,1,0,0,0.2866,2001,2005
4,0.0128190447491336,0.187283726609513,311.112030188128,504.156,0.4693,0,1,0,0,0,0,1,0,0.4762,2001,2005
4,0.0128190447491336,0.187283726609513,311.112030188128,504.156,0.1352,0,1,0,0,0,0,0,1,0.0593,2001,2005
4,0.0128190447491336,0.187283726609513,311.112030188128,504.156,0.1413,0,1,0,0,1,0,0,0,0.1779,2001,2005
4,0.0145147222472855,0.139571566828747,316.167706004914,505.974,0.263,0,1,0,0,0,1,0,0,0.2857,2002,2006
4,0.0145147222472855,0.139571566828747,316.167706004914,505.974,0.4624,0,1,0,0,0,0,1,0,0.4735,2002,2006
4,0.0145147222472855,0.139571566828747,316.167706004914,505.974,0.121,0,1,0,0,0,0,0,1,0.049,2002,2006
4,0.0145147222472855,0.139571566828747,316.167706004914,505.974,0.1537,0,1,0,0,1,0,0,0,0.1918,2002,2006
4,0.0152649481775193,0.154196608481838,327.964643254639,508.0,0.2792,0,1,0,0,0,1,0,0,0.2927,2003,2007
4,0.0152649481775193,0.154196608481838,327.964643254639,508.0,0.4634,0,1,0,0,0,0,1,0,0.4785,2003,2007
4,0.0152649481775193,0.154196608481838,327.964643254639,508.0,0.0894,0,1,0,0,0,0,0,1,0.0256,2003,2007
4,0.0152649481775193,0.154196608481838,327.964643254639,508.0,0.168,0,1,0,0,1,0,0,0,0.2033,2003,2007
4,0.0167387598381292,0.0712407919956697,336.225748152439,510.533,0.2921,0,1,0,0,0,1,0,0,0.2972,2004,2008
4,0.0167387598381292,0.0712407919956697,336.225748152439,510.533,0.4644,0,1,0,0,0,0,1,0,0.481,2004,2008
4,0.0167387598381292,0.0712407919956697,336.225748152439,510.533,0.0662,0,1,0,0,0,0,0,1,0.013,2004,2008
4,0.0167387598381292,0.0712407919956697,336.225748152439,510.533,0.1773,0,1,0,0,1,0,0,0,0.2088,2004,2008
4,0.0170919318623601,0.0145652796782702,321.038420497197,512.773,0.2866,0,1,0,0,0,1,0,0,0.3154,2005,2009
4,0.0170919318623601,0.0145652796782702,321.038420497197,512.773,0.4762,0,1,0,0,0,0,1,0,0.4242,2005,2009
4,0.0170919318623601,0.0145652796782702,321.038420497197,512.773,0.0593,0,1,0,0,0,0,0,1,0.0322,2005,2009
4,0.0170919318623601,0.0145652796782702,321.038420497197,512.773,0.1779,0,1,0,0,1,0,0,0,0.2282,2005,2009
4,0.016919841730998,0.021302701088582,328.36639864608,514.535,0.2857,0,1,0,0,0,1,0,0,0.3347,2006,2010
4,0.016919841730998,0.021302701088582,328.36639864608,514.535,0.4735,0,1,0,0,0,0,1,0,0.3874,2006,2010
4,0.016919841730998,0.021302701088582,328.36639864608,514.535,0.049,0,1,0,0,0,0,0,1,0.033,2006,2010
4,0.016919841730998,0.021302701088582,328.36639864608,514.535,0.1918,0,1,0,0,1,0,0,0,0.2449,2006,2010
4,0.0161318897637795,-0.0425991915073826,319.058924986387,516.195,0.2927,0,1,0,0,0,1,0,0,0.3508,2007,2011
4,0.0161318897637795,-0.0425991915073826,319.058924986387,516.195,0.4785,0,1,0,0,0,0,1,0,0.3761,2007,2011
4,0.0161318897637795,-0.0425991915073826,319.058924986387,516.195,0.0256,0,1,0,0,0,0,0,1,0.019,2007,2011
4,0.0161318897637795,-0.0425991915073826,319.058924986387,516.195,0.2033,0,1,0,0,1,0,0,0,0.254,2007,2011
4,0.0140245586475309,-0.113532315390649,302.233325902299,517.693,0.2972,0,1,0,0,0,1,0,0,0.3589,2008,2012
4,0.0140245586475309,-0.113532315390649,302.233325902299,517.693,0.481,0,1,0,0,0,0,1,0,0.3338,2008,2012
4,0.0140245586475309,-0.113532315390649,302.233325902299,517.693,0.013,0,1,0,0,0,0,0,1,0.0291,2008,2012
4,0.0140245586475309,-0.113532315390649,302.233325902299,517.693,0.2088,0,1,0,0,1,0,0,0,0.2782,2008,2012
4,0.0119799599432886,-0.0727090145799796,301.262419854749,518.916,0.3154,0,1,0,0,0,1,0,0,0.3775,2009,2013
4,0.0119799599432886,-0.0727090145799796,301.262419854749,518.916,0.4242,0,1,0,0,0,0,1,0,0.3112,2009,2013
4,0.0119799599432886,-0.0727090145799796,301.262419854749,518.916,0.0322,0,1,0,0,0,0,0,1,0.0228,2009,2013
4,0.0119799599432886,-0.0727090145799796,301.262419854749,518.916,0.2282,0,1,0,0,1,0,0,0,0.2885,2009,2013
4,0.0102869581272411,-0.0739979267054864,307.19590038005,519.828,0.3347,0,1,0,0,0,1,0,0,0.3953,2010,2014
4,0.0102869581272411,-0.0739979267054864,307.19590038005,519.828,0.3874,0,1,0,0,0,0,1,0,0.2882,2010,2014
4,0.0102869581272411,-0.0739979267054864,307.19590038005,519.828,0.033,0,1,0,0,0,0,0,1,0.018,2010,2014
4,0.0102869581272411,-0.0739979267054864,307.19590038005,519.828,0.2449,0,1,0,0,1,0,0,0,0.2984,2010,2014
4,0.0091728900899854,0.00927479804896719,324.971969013921,520.93,0.3508,0,1,0,0,0,1,0,0,0.4057,2011,2015
4,0.0091728900899854,0.00927479804896719,324.971969013921,520.93,0.3761,0,1,0,0,0,0,1,0,0.2508,2011,2015
4,0.0091728900899854,0.00927479804896719,324.971969013921,520.93,0.019,0,1,0,0,0,0,0,1,0.0397,2011,2015
4,0.0091728900899854,0.00927479804896719,324.971969013921,520.93,0.254,0,1,0,0,1,0,0,0,0.3038,2011,2015
4,0.00807042011385125,0.0877713472275708,331.413989480156,521.871,0.3589,0,1,0,0,0,1,0,0,0.417,2012,2016
4,0.00807042011385125,0.0877713472275708,331.413989480156,521.871,0.3338,0,1,0,0,0,0,1,0,0.2336,2012,2016
4,0.00807042011385125,0.0877713472275708,331.413989480156,521.871,0.0291,0,1,0,0,0,0,0,1,0.0395,2012,2016
4,0.00807042011385125,0.0877713472275708,331.413989480156,521.871,0.2782,0,1,0,0,1,0,0,0,0.31,2012,2016
4,0.00790879448696907,0.194436823606865,362.684819972149,523.02,0.3775,0,1,0,0,0,1,0,0,0.4225,2013,2017
4,0.00790879448696907,0.194436823606865,362.684819972149,523.02,0.3112,0,1,0,0,0,0,1,0,0.2286,2013,2017
4,0.00790879448696907,0.194436823606865,362.684819972149,523.02,0.0228,0,1,0,0,0,0,0,1,0.0316,2013,2017
4,0.00790879448696907,0.194436823606865,362.684819972149,523.02,0.2885,0,1,0,0,1,0,0,0,0.3173,2013,2017
4,0.00814115438183394,0.27588373851089,395.137148793946,524.06,0.3953,0,1,0,0,0,1,0,0,0.4276,2014,2018
4,0.00814115438183394,0.27588373851089,395.137148793946,524.06,0.2882,0,1,0,0,0,0,1,0,0.2291,2014,2018
4,0.00814115438183394,0.27588373851089,395.137148793946,524.06,0.018,0,1,0,0,0,0,0,1,0.0192,2014,2018
4,0.00814115438183394,0.27588373851089,395.137148793946,524.06,0.2984,0,1,0,0,1,0,0,0,0.3241,2014,2018
4,0.00809129825504371,0.243184431928727,407.268977936362,525.145,0.4057,0,1,0,0,0,1,0,0,0.4239,2015,2019
4,0.00809129825504371,0.243184431928727,407.268977936362,525.145,0.2508,0,1,0,0,0,0,1,0,0.2187,2015,2019
4,0.00809129825504371,0.243184431928727,407.268977936362,525.145,0.0397,0,1,0,0,0,0,0,1,0.0224,2015,2019
4,0.00809129825504371,0.243184431928727,407.268977936362,525.145,0.3038,0,1,0,0,1,0,0,0,0.335,2015,2019
4,0.00851551437040969,0.150101675666601,384.405556264009,526.315,0.417,0,1,0,0,0,1,0,0,0.4203,2016,2020
4,0.00851551437040969,0.150101675666601,384.405556264009,526.315,0.2336,0,1,0,0,0,0,1,0,0.2071,2016,2020
4,0.00851551437040969,0.150101675666601,384.405556264009,526.315,0.0395,0,1,0,0,0,0,0,1,0.0268,2016,2020
4,0.00851551437040969,0.150101675666601,384.405556264009,526.315,0.31,0,1,0,0,1,0,0,0,0.3458,2016,2020
4,0.0483967732179069,0.0109489445729032,1684.39204002635,422.896,0.1664,0,0,1,0,0,1,0,0,0.1524,1999,2003
4,0.0483967732179069,0.0109489445729032,1684.39204002635,422.896,0.6597,0,0,1,0,0,0,1,0,0.6949,1999,2003
4,0.0483967732179069,0.0109489445729032,1684.39204002635,422.896,0.1208,0,0,1,0,0,0,0,1,0.0978,1999,2003
4,0.0483967732179069,0.0109489445729032,1684.39204002635,422.896,0.0532,0,0,1,0,1,0,0,0,0.0549,1999,2003
4,0.0464232640240515,0.00299300734582451,1750.43015942031,427.421,0.1614,0,0,1,0,0,1,0,0,0.1455,2000,2004
4,0.0464232640240515,0.00299300734582451,1750.43015942031,427.421,0.6696,0,0,1,0,0,0,1,0,0.7079,2000,2004
4,0.0464232640240515,0.00299300734582451,1750.43015942031,427.421,0.1111,0,0,1,0,0,0,0,1,0.0879,2000,2004
4,0.0464232640240515,0.00299300734582451,1750.43015942031,427.421,0.058,0,0,1,0,1,0,0,0,0.0587,2000,2004
4,0.0453208594951772,0.0313931792130589,1790.82671025739,432.19,0.1592,0,0,1,0,0,1,0,0,0.1474,2001,2005
4,0.0453208594951772,0.0313931792130589,1790.82671025739,432.19,0.675,0,0,1,0,0,0,1,0,0.7146,2001,2005
4,0.0453208594951772,0.0313931792130589,1790.82671025739,432.19,0.1077,0,0,1,0,0,0,0,1,0.0775,2001,2005
4,0.0453208594951772,0.0313931792130589,1790.82671025739,432.19,0.0581,0,0,1,0,1,0,0,0,0.0606,2001,2005
4,0.0442952635051784,0.079243581798956,1871.32576589833,436.812,0.1535,0,0,1,0,0,1,0,0,0.1459,2002,2006
4,0.0442952635051784,0.079243581798956,1871.32576589833,436.812,0.6882,0,0,1,0,0,0,1,0,0.7171,2002,2006
4,0.0442952635051784,0.079243581798956,1871.32576589833,436.812,0.1043,0,0,1,0,0,0,0,1,0.0683,2002,2006
4,0.0442952635051784,0.079243581798956,1871.32576589833,436.812,0.054,0,0,1,0,1,0,0,0,0.0688,2002,2006
4,0.044067572169044,0.0884711599662268,1914.206180218,441.532,0.1524,0,0,1,0,0,1,0,0,0.1427,2003,2007
4,0.044067572169044,0.0884711599662268,1914.206180218,441.532,0.6949,0,0,1,0,0,0,1,0,0.728,2003,2007
4,0.044067572169044,0.0884711599662268,1914.206180218,441.532,0.0978,0,0,1,0,0,0,0,1,0.0611,2003,2007
4,0.044067572169044,0.0884711599662268,1914.206180218,441.532,0.0549,0,0,1,0,1,0,0,0,0.0683,2003,2007
4,0.0441368112469906,0.0593143622591319,1936.09674660705,446.286,0.1455,0,0,1,0,0,1,0,0,0.1469,2004,2008
4,0.0441368112469906,0.0593143622591319,1936.09674660705,446.286,0.7079,0,0,1,0,0,0,1,0,0.7239,2004,2008
4,0.0441368112469906,0.0593143622591319,1936.09674660705,446.286,0.0879,0,0,1,0,0,0,0,1,0.0586,2004,2008
4,0.0441368112469906,0.0593143622591319,1936.09674660705,446.286,0.0587,0,0,1,0,1,0,0,0,0.0707,2004,2008
4,0.043314283069946,-0.0185375455748455,1833.75962626886,450.91,0.1474,0,0,1,0,0,1,0,0,0.1493,2005,2009
4,0.043314283069946,-0.0185375455748455,1833.75962626886,450.91,0.7146,0,0,1,0,0,0,1,0,0.7133,2005,2009
4,0.043314283069946,-0.0185375455748455,1833.75962626886,450.91,0.0775,0,0,1,0,0,0,0,1,0.0669,2005,2009
4,0.043314283069946,-0.0185375455748455,1833.75962626886,450.91,0.0606,0,0,1,0,1,0,0,0,0.0705,2005,2009
4,0.0425560653095611,-0.0119676427725257,1927.61361080059,455.401,0.1459,0,0,1,0,0,1,0,0,0.1443,2006,2010
4,0.0425560653095611,-0.0119676427725257,1927.61361080059,455.401,0.7171,0,0,1,0,0,0,1,0,0.717,2006,2010
4,0.0425560653095611,-0.0119676427725257,1927.61361080059,455.401,0.0683,0,0,1,0,0,0,0,1,0.0591,2006,2010
4,0.0425560653095611,-0.0119676427725257,1927.61361080059,455.401,0.0688,0,0,1,0,1,0,0,0,0.0796,2006,2010
4,0.0417297047552611,0.00207454046093736,1998.22224988488,459.957,0.1427,0,0,1,0,0,1,0,0,0.162,2007,2011
4,0.0417297047552611,0.00207454046093736,1998.22224988488,459.957,0.728,0,0,1,0,0,0,1,0,0.7024,2007,2011
4,0.0417297047552611,0.00207454046093736,1998.22224988488,459.957,0.0611,0,0,1,0,0,0,0,1,0.0528,2007,2011
4,0.0417297047552611,0.00207454046093736,1998.22224988488,459.957,0.0683,0,0,1,0,1,0,0,0,0.0829,2007,2011
4,0.0413613691668571,0.0271938478766276,2071.00395208222,464.745,0.1469,0,0,1,0,0,1,0,0,0.1565,2008,2012
4,0.0413613691668571,0.0271938478766276,2071.00395208222,464.745,0.7239,0,0,1,0,0,0,1,0,0.7084,2008,2012
4,0.0413613691668571,0.0271938478766276,2071.00395208222,464.745,0.0586,0,0,1,0,0,0,0,1,0.048,2008,2012
4,0.0413613691668571,0.0271938478766276,2071.00395208222,464.745,0.0707,0,0,1,0,1,0,0,0,0.087,2008,2012
4,0.0411235057993835,0.0994552473910142,2099.04725050867,469.453,0.1493,0,0,1,0,0,1,0,0,0.1506,2009,2013
4,0.0411235057993835,0.0994552473910142,2099.04725050867,469.453,0.7133,0,0,1,0,0,0,1,0,0.7143,2009,2013
4,0.0411235057993835,0.0994552473910142,2099.04725050867,469.453,0.0669,0,0,1,0,0,0,0,1,0.0437,2009,2013
4,0.0411235057993835,0.0994552473910142,2099.04725050867,469.453,0.0705,0,0,1,0,1,0,0,0,0.0914,2009,2013
4,0.0408519085377502,0.0760107900972822,2158.86533778313,474.005,0.1443,0,0,1,0,0,1,0,0,0.15,2010,2014
4,0.0408519085377502,0.0760107900972822,2158.86533778313,474.005,0.717,0,0,1,0,0,0,1,0,0.7159,2010,2014
4,0.0408519085377502,0.0760107900972822,2158.86533778313,474.005,0.0591,0,0,1,0,0,0,0,1,0.0394,2010,2014
4,0.0408519085377502,0.0760107900972822,2158.86533778313,474.005,0.0796,0,0,1,0,1,0,0,0,0.0948,2010,2014
4,0.0400602665031731,0.0729878043238389,2229.96004412044,478.383,0.162,0,0,1,0,0,1,0,0,0.1546,2011,2015
4,0.0400602665031731,0.0729878043238389,2229.96004412044,478.383,0.7024,0,0,1,0,0,0,1,0,0.7163,2011,2015
4,0.0400602665031731,0.0729878043238389,2229.96004412044,478.383,0.0528,0,0,1,0,0,0,0,1,0.0387,2011,2015
4,0.0400602665031731,0.0729878043238389,2229.96004412044,478.383,0.0829,0,0,1,0,1,0,0,0,0.0905,2011,2015
4,0.0384103110307803,0.0642011992660445,2288.61986639687,482.596,0.1565,0,0,1,0,0,1,0,0,0.153,2012,2016
4,0.0384103110307803,0.0642011992660445,2288.61986639687,482.596,0.7084,0,0,1,0,0,0,1,0,0.7159,2012,2016
4,0.0384103110307803,0.0642011992660445,2288.61986639687,482.596,0.048,0,0,1,0,0,0,0,1,0.0372,2012,2016
4,0.0384103110307803,0.0642011992660445,2288.61986639687,482.596,0.087,0,0,1,0,1,0,0,0,0.094,2012,2016
4,0.0375671259955736,0.0730422697008154,2336.98135920488,487.089,0.1506,0,0,1,0,0,1,0,0,0.1579,2013,2017
4,0.0375671259955736,0.0730422697008154,2336.98135920488,487.089,0.7143,0,0,1,0,0,0,1,0,0.7265,2013,2017
4,0.0375671259955736,0.0730422697008154,2336.98135920488,487.089,0.0437,0,0,1,0,0,0,0,1,0.031,2013,2017
4,0.0375671259955736,0.0730422697008154,2336.98135920488,487.089,0.0914,0,0,1,0,1,0,0,0,0.0847,2013,2017
4,0.0364468729232814,0.0673632938358355,2388.27791455317,491.281,0.15,0,0,1,0,0,1,0,0,0.1575,2014,2018
4,0.0364468729232814,0.0673632938358355,2388.27791455317,491.281,0.7159,0,0,1,0,0,0,1,0,0.7325,2014,2018
4,0.0364468729232814,0.0673632938358355,2388.27791455317,491.281,0.0394,0,0,1,0,0,0,0,1,0.0234,2014,2018
4,0.0364468729232814,0.0673632938358355,2388.27791455317,491.281,0.0948,0,0,1,0,1,0,0,0,0.0866,2014,2018
4,0.0349406228900274,0.0342736745873097,2386.97563621941,495.098,0.1546,0,0,1,0,0,1,0,0,0.1557,2015,2019
4,0.0349406228900274,0.0342736745873097,2386.97563621941,495.098,0.7163,0,0,1,0,0,0,1,0,0.7359,2015,2019
4,0.0349406228900274,0.0342736745873097,2386.97563621941,495.098,0.0387,0,0,1,0,0,0,0,1,0.0181,2015,2019
4,0.0349406228900274,0.0342736745873097,2386.97563621941,495.098,0.0905,0,0,1,0,1,0,0,0,0.0903,2015,2019
4,0.0334855655662292,-0.0739684035243401,2190.30141655297,498.756,0.153,0,0,1,0,0,1,0,0,0.1539,2016,2020
4,0.0334855655662292,-0.0739684035243401,2190.30141655297,498.756,0.7159,0,0,1,0,0,0,1,0,0.7284,2016,2020
4,0.0334855655662292,-0.0739684035243401,2190.30141655297,498.756,0.0372,0,0,1,0,0,0,0,1,0.0237,2016,2020
4,0.0334855655662292,-0.0739684035243401,2190.30141655297,498.756,0.094,0,0,1,0,1,0,0,0,0.094,2016,2020
5,0.0864395015824775,0.229959392643761,1209.5752443298,4212.29,0.0532,0,0,0,1,0,1,0,0,0.0539,1999,2004
5,0.0864395015824775,0.229959392643761,1209.5752443298,4212.29,0.3523,0,0,0,1,0,0,1,0,0.3507,1999,2004
5,0.0864395015824775,0.229959392643761,1209.5752443298,4212.29,0.5428,0,0,0,1,0,0,0,1,0.5151,1999,2004
5,0.0864395015824775,0.229959392643761,1209.5752443298,4212.29,0.0517,0,0,0,1,1,0,0,0,0.0804,1999,2004
5,0.0852998421382965,0.174144232144677,1288.09923775969,4279.69,0.0533,0,0,0,1,0,1,0,0,0.054,2000,2005
5,0.0852998421382965,0.174144232144677,1288.09923775969,4279.69,0.3568,0,0,0,1,0,0,1,0,0.3607,2000,2005
5,0.0852998421382965,0.174144232144677,1288.09923775969,4279.69,0.5325,0,0,0,1,0,0,0,1,0.4992,2000,2005
5,0.0852998421382965,0.174144232144677,1288.09923775969,4279.69,0.0574,0,0,0,1,1,0,0,0,0.0861,2000,2005
5,0.0842174064185934,0.249427136972323,1366.25590599146,4347.753,0.0534,0,0,0,1,0,1,0,0,0.0542,2001,2006
5,0.0842174064185934,0.249427136972323,1366.25590599146,4347.753,0.3355,0,0,0,1,0,0,1,0,0.3677,2001,2006
5,0.0842174064185934,0.249427136972323,1366.25590599146,4347.753,0.5479,0,0,0,1,0,0,0,1,0.4862,2001,2006
5,0.0842174064185934,0.249427136972323,1366.25590599146,4347.753,0.0632,0,0,0,1,1,0,0,0,0.0919,2001,2006
5,0.0830998090851903,0.230737647200342,1440.52349417905,4416.594,0.0536,0,0,0,1,0,1,0,0,0.0543,2002,2007
5,0.0830998090851903,0.230737647200342,1440.52349417905,4416.594,0.3254,0,0,0,1,0,0,1,0,0.3816,2002,2007
5,0.0830998090851903,0.230737647200342,1440.52349417905,4416.594,0.5521,0,0,0,1,0,0,0,1,0.4665,2002,2007
5,0.0830998090851903,0.230737647200342,1440.52349417905,4416.594,0.0689,0,0,0,1,1,0,0,0,0.0976,2002,2007
5,0.0822635994205972,0.2037887912898,1468.75177439806,4485.935,0.0537,0,0,0,1,0,1,0,0,0.0542,2003,2008
5,0.0822635994205972,0.2037887912898,1468.75177439806,4485.935,0.3353,0,0,0,1,0,0,1,0,0.396,2003,2008
5,0.0822635994205972,0.2037887912898,1468.75177439806,4485.935,0.5363,0,0,0,1,0,0,0,1,0.4464,2003,2008
5,0.0822635994205972,0.2037887912898,1468.75177439806,4485.935,0.0746,0,0,0,1,1,0,0,0,0.1034,2003,2008
5,0.0816987909189523,0.101583228058679,1441.30717663338,4556.429,0.0539,0,0,0,1,0,1,0,0,0.0538,2004,2009
